snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-09-19,85,1,com.healthifyme.basic,Healthify: AI Diet & Fitness,4.3,43000000,71000,2026-09-19T06:37:30.477Z,2026-09-19_1789799848
2026-09-19,86,-3,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,4.8,120000000,650000,2026-09-19T06:37:30.478Z,2026-09-19_1789799848
2026-09-19,87,-3,com.visionwizard.workout,Home Workout for Women: SheFit,4.2,5000000,120000,2026-09-19T06:37:30.478Z,2026-09-19_1789799848
2026-09-19,88,2,com.yispark.daily.walk.aos,DailyWalk: Step Tracker,4.1,68000,68000,2026-09-19T06:37:30.478Z,2026-09-19_1789799848
2026-09-19,89,-4,com.Tropic.tai_chi_workout,Tai Chi Walking & Chair Yoga,4.4,1100000,93000,2026-09-19T06:37:30.478Z,2026-09-19_1789799848
2026-09-19,90,6,baby.pregnancy.tracker.app,Pregnancy Test app: Test Check,2.9,1100000,99000,2026-09-19T06:37:30.479Z,2026-09-19_1789799848
2026-09-19,91,2,com.mosaicwellness.bebodywise,Be Bodywise Women's Health App,4.9,2300000,48000,2026-09-19T06:37:30.479Z,2026-09-19_1789799848
2026-09-19,92,-4,com.runtastic.android,adidas Running: Run tracker,4.6,97000000,280000,2026-09-19T06:37:30.479Z,2026-09-19_1789799848
2026-09-19,93,27,com.jio_vio.aravind.aravind_eye_care,Dhrishti,,710000,39000,2026-09-19T06:37:30.479Z,2026-09-19_1789799848
2026-09-19,94,-3,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,4.4,140000000,470000,2026-09-19T06:37:30.480Z,2026-09-19_1789799848
2026-09-19,95,-6,com.sudo.den.stepcounter,Step Tracker - Count My Steps,4.7,3600000,140000,2026-09-19T06:37:30.480Z,2026-09-19_1789799848
2026-09-19,96,-2,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,4.9,130000000,380000,2026-09-19T06:37:30.480Z,2026-09-19_1789799848
2026-09-19,97,-10,com.natfirst.truthin,TruthIn Smart Product Scanner,4.3,1100000,16000,2026-09-19T06:37:30.480Z,2026-09-19_1789799848
2026-09-19,98,3,com.step.counter.calorie.weight.tracker,Daily Calorie: Nutrition Track,3.8,220000,97000,2026-09-19T06:37:30.481Z,2026-09-19_1789799848
2026-09-19,99,1,com.techmash.playo,Playo: Sports Community App,4.6,3400000,56000,2026-09-19T06:37:30.481Z,2026-09-19_1789799848
2026-09-19,100,27,com.boat.smartwear,boAt SmartWear,,570000,26000,2026-09-19T06:37:30.481Z,2026-09-19_1789799848
