snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-09-17,1,0,com.traya.prod,Traya: Hair Loss Solutions,4.5,16000000,660000,2026-09-17T06:39:03.019Z,2026-09-17_1789627141
2026-09-17,2,0,in.sweatco.app,Sweatcoin・Walking Step Counter,4.5,160000000,1700000,2026-09-17T06:39:03.021Z,2026-09-17_1789627141
2026-09-17,3,1,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1700000,2026-09-17T06:39:03.021Z,2026-09-17_1789627141
2026-09-17,4,-1,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,780000,2026-09-17T06:39:03.022Z,2026-09-17_1789627141
2026-09-17,5,4,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,370000000,3700000,2026-09-17T06:39:03.022Z,2026-09-17_1789627141
2026-09-17,6,-1,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2700000,2026-09-17T06:39:03.022Z,2026-09-17_1789627141
2026-09-17,7,-1,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.6,2300000,470000,2026-09-17T06:39:03.023Z,2026-09-17_1789627141
2026-09-17,8,2,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,72000000,1400000,2026-09-17T06:39:03.023Z,2026-09-17_1789627141
2026-09-17,9,-2,com.coveiot.android.boat,boAt Crest,4,19000000,420000,2026-09-17T06:39:03.023Z,2026-09-17_1789627141
2026-09-17,10,1,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,49000000,980000,2026-09-17T06:39:03.024Z,2026-09-17_1789627141
2026-09-17,11,2,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,450000,2026-09-17T06:39:03.024Z,2026-09-17_1789627141
2026-09-17,12,0,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,360000,2026-09-17T06:39:03.024Z,2026-09-17_1789627141
2026-09-17,13,6,fr.cnamts.it.activity,Compte ameli,4,29000000,390000,2026-09-17T06:39:03.024Z,2026-09-17_1789627141
2026-09-17,14,0,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,4.9,130000000,410000,2026-09-17T06:39:03.025Z,2026-09-17_1789627141
2026-09-17,15,2,com.google.android.apps.healthdata,Health Connect,2.7,940000000,16000000,2026-09-17T06:39:03.025Z,2026-09-17_1789627141
2026-09-17,16,13,org.iggymedia.periodtracker,Flo Ovulation & Period Tracker,4.7,210000000,1900000,2026-09-17T06:39:03.025Z,2026-09-17_1789627141
2026-09-17,17,1,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,250000,2026-09-17T06:39:03.026Z,2026-09-17_1789627141
2026-09-17,18,-3,care.disha,Disha: AI Health Coach,4,6200000,420000,2026-09-17T06:39:03.026Z,2026-09-17_1789627141
2026-09-17,20,3,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,2200000,240000,2026-09-17T06:39:03.027Z,2026-09-17_1789627141
2026-09-17,21,-5,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,4.5,9300000,410000,2026-09-17T06:39:03.027Z,2026-09-17_1789627141
2026-09-17,22,4,com.sleep.tracker.health.monitor.cycle,Sleep Tracker - Gentle Alarm,3.8,880000,200000,2026-09-17T06:39:03.028Z,2026-09-17_1789627141
2026-09-17,23,-1,com.maxbupa.healthapp,Niva Bupa Health,4.6,14000000,150000,2026-09-17T06:39:03.028Z,2026-09-17_1789627141
2026-09-17,24,6,com.seekhoai.android,Seekho Health: Weight Loss App,,1300000,270000,2026-09-17T06:39:03.028Z,2026-09-17_1789627141
2026-09-17,25,-17,com.yazio.android,Yazio: AI Calorie Tracker,4.4,58000000,780000,2026-09-17T06:39:03.028Z,2026-09-17_1789627141
2026-09-17,26,-1,com.boAt.wristgear,boAt Wearables,3.2,16000000,200000,2026-09-17T06:39:03.029Z,2026-09-17_1789627141
2026-09-17,27,-3,com.finch.finch,Finch: Self-Care Pet,4.9,16000000,430000,2026-09-17T06:39:03.029Z,2026-09-17_1789627141
2026-09-17,28,-7,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,2100000,200000,2026-09-17T06:39:03.029Z,2026-09-17_1789627141
2026-09-17,29,-9,com.clue.android,Clue: Period & Cycle Tracker,4.5,70000000,460000,2026-09-17T06:39:03.030Z,2026-09-17_1789627141
2026-09-17,30,3,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,4.8,65000000,260000,2026-09-17T06:39:03.030Z,2026-09-17_1789627141
2026-09-17,31,4,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",4.6,6400000,130000,2026-09-17T06:39:03.037Z,2026-09-17_1789627141
2026-09-17,32,-1,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,130000,2026-09-17T06:39:03.038Z,2026-09-17_1789627141
2026-09-17,33,-1,com.muscleblaze,MuscleBlaze,,4400000,110000,2026-09-17T06:39:03.038Z,2026-09-17_1789627141
2026-09-17,34,-7,homeworkout.fitness.app,Workout Planner Gym Log・Fit AI,4.6,7800000,190000,2026-09-17T06:39:03.038Z,2026-09-17_1789627141
2026-09-17,35,11,com.religare.healthinsurance,Care Health - Customer App,3.8,9600000,210000,2026-09-17T06:39:03.039Z,2026-09-17_1789627141
2026-09-17,36,1,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,4.9,210000000,620000,2026-09-17T06:39:03.039Z,2026-09-17_1789627141
2026-09-17,37,10,com.healthkart.healthkart,HealthKart: Fitness for All,4.2,8800000,90000,2026-09-17T06:39:03.039Z,2026-09-17_1789627141
2026-09-17,38,5,com.mhl,Metropolis Healthcare,,420000,69000,2026-09-17T06:39:03.039Z,2026-09-17_1789627141
