snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-24,com.sec.android.app.shealth,Samsung Health,2276883374,"1,000,000,000+",4.0313253,1580063,VARY,43,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:03.746Z,2026-09-24_1790232308
2026-09-24,com.google.android.apps.healthdata,Health Connect,941410666,"500,000,000+",3.8204768,90775,2026.08.06.00.release,31,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:49.540Z,2026-09-24_1790232308
2026-09-24,com.google.android.apps.fitness,Google Fit: Activity Tracking,366814354,"100,000,000+",4.0616174,685518,VARY,7,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:19.267Z,2026-09-24_1790232308
2026-09-24,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,301227061,"100,000,000+",4.8563714,4024450,1.7.8,15,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:28.712Z,2026-09-24_1790232308
2026-09-24,com.fitbit.FitbitMobile,Google Health (Fitbit),294792604,"100,000,000+",4.1507916,1312814,VARY,54,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:17.485Z,2026-09-24_1790232308
2026-09-24,com.popularapp.periodcalendar,Period Calendar Period Tracker,224905983,"100,000,000+",4.858039,4890548,VARY,72,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:42.709Z,2026-09-24_1790232308
2026-09-24,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211881280,"100,000,000+",4.8557963,2848767,1.5.0,40,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:00.128Z,2026-09-24_1790232308
2026-09-24,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,205281092,"100,000,000+",4.749426,5106611,VARY,19,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:33.205Z,2026-09-24_1790232308
2026-09-24,nic.goi.aarogyasetu,AarogyaSetu 2.0,189691141,"100,000,000+",3.9652128,1657627,3.1.5-Ghent Kangri karakoram,5,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:16.884Z,2026-09-24_1790232308
2026-09-24,in.sweatco.app,Sweatcoin・Walking Step Counter,160975526,"100,000,000+",4.396319,3121393,257.0.0,1,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:10.841Z,2026-09-24_1790232308
2026-09-24,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136413995,"100,000,000+",4.5352364,2915811,VARY,58,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:22.143Z,2026-09-24_1790232308
2026-09-24,com.strava,"Strava: Run, Bike, Walk",133548667,"100,000,000+",4.6519327,1187754,VARY,6,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:17.986Z,2026-09-24_1790232308
2026-09-24,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133194618,"100,000,000+",4.8224936,1227155,2.4.4,82,HEALTH_AND_FITNESS,true,true,utility,2026-09-24T06:46:54.963Z,2026-09-24_1790232308
2026-09-24,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131557138,"100,000,000+",4.8876605,2751291,2.4.38,14,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:27.568Z,2026-09-24_1790232308
2026-09-24,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,118019866,"100,000,000+",4.845485,1712181,1.6.8,80,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:52.670Z,2026-09-24_1790232308
2026-09-24,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99706302,"50,000,000+",4.8318954,775742,1.1.17,50,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:12.678Z,2026-09-24_1790232308
2026-09-24,com.runtastic.android,adidas Running: Run tracker,97314444,"50,000,000+",4.5582023,1734949,VARY,84,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:57.258Z,2026-09-24_1790232308
2026-09-24,com.tayu.tau.pedometer,Pedometer - Step Counter,88980519,"50,000,000+",4.793868,1045120,5.61,37,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:45:56.542Z,2026-09-24_1790232308
2026-09-24,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),81392233,"50,000,000+",4.448284,1624561,3.59.1i,59,HEALTH_AND_FITNESS,true,false,,2026-09-24T06:46:23.266Z,2026-09-24_1790232308
