snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-08-17,1,1,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,720000,2026-08-17T02:46:00.565Z,2026-08-17_1786934758
2026-08-17,2,4,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,2.9,1900000,940000,2026-08-17T02:46:00.567Z,2026-08-17_1786934758
2026-08-17,3,-2,com.traya.prod,Traya: Hair Loss Solutions,4.5,15000000,720000,2026-08-17T02:46:00.567Z,2026-08-17_1786934758
2026-08-17,4,1,care.disha,Disha: AI Health Coach,3.5,5700000,840000,2026-08-17T02:46:00.568Z,2026-08-17_1786934758
2026-08-17,5,4,com.coveiot.android.boat,boAt Crest,4.1,18000000,400000,2026-08-17T02:46:00.569Z,2026-08-17_1786934758
2026-08-17,6,-3,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,360000000,3900000,2026-08-17T02:46:00.570Z,2026-08-17_1786934758
2026-08-17,7,-3,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,1800000,2026-08-17T02:46:00.570Z,2026-08-17_1786934758
2026-08-17,8,-1,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2900000,2026-08-17T02:46:00.571Z,2026-08-17_1786934758
2026-08-17,9,9,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,320000,2026-08-17T02:46:00.571Z,2026-08-17_1786934758
2026-08-17,10,2,com.blood.sugar.tracker.trend.monitor,Daily BP & Sugar Tracker,1.8,730000,500000,2026-08-17T02:46:00.572Z,2026-08-17_1786934758
2026-08-17,11,-3,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,71000000,1400000,2026-08-17T02:46:00.572Z,2026-08-17_1786934758
2026-08-17,12,-2,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,48000000,1300000,2026-08-17T02:46:00.573Z,2026-08-17_1786934758
2026-08-17,13,1,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1700000,2026-08-17T02:46:00.573Z,2026-08-17_1786934758
2026-08-17,14,-3,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,110000,2026-08-17T02:46:00.574Z,2026-08-17_1786934758
2026-08-17,15,1,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,1900000,150000,2026-08-17T02:46:00.574Z,2026-08-17_1786934758
2026-08-17,16,-3,com.seekhoai.android,Seekho Health: Weight Loss App,,1000000,290000,2026-08-17T02:46:00.574Z,2026-08-17_1786934758
2026-08-17,17,4,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,260000,2026-08-17T02:46:00.575Z,2026-08-17_1786934758
2026-08-17,18,-3,com.google.android.apps.healthdata,Health Connect,2.8,920000000,14000000,2026-08-17T02:46:00.575Z,2026-08-17_1786934758
2026-08-17,19,1,health.app.blood.sugar.app,Blood Sugar Care App,3.3,1800000,120000,2026-08-17T02:46:00.576Z,2026-08-17_1786934758
2026-08-17,20,10,com.boAt.wristgear,boAt Wearables,3.2,16000000,200000,2026-08-17T02:46:00.576Z,2026-08-17_1786934758
2026-08-17,21,2,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.5,1800000,350000,2026-08-17T02:46:00.576Z,2026-08-17_1786934758
2026-08-17,22,-3,com.religare.healthinsurance,Care Health - Customer App,3.8,9400000,160000,2026-08-17T02:46:00.583Z,2026-08-17_1786934758
2026-08-17,23,10,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,1900000,290000,2026-08-17T02:46:00.584Z,2026-08-17_1786934758
2026-08-17,24,2,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,4,8900000,190000,2026-08-17T02:46:00.584Z,2026-08-17_1786934758
2026-08-17,25,4,com.maxbupa.healthapp,Niva Bupa Health,4.6,14000000,190000,2026-08-17T02:46:00.584Z,2026-08-17_1786934758
2026-08-17,26,-9,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,4.9,99000000,790000,2026-08-17T02:46:00.584Z,2026-08-17_1786934758
2026-08-17,27,-3,com.cardiolens.pulse.camera,CardioLens - Heart Rate,4.4,1000000,320000,2026-08-17T02:46:00.584Z,2026-08-17_1786934758
2026-08-17,28,-6,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,140000,2026-08-17T02:46:00.585Z,2026-08-17_1786934758
2026-08-17,29,-2,com.myhealth.bloodpressure.nnamuen,My Health: BP & HR Log,4.7,760000,410000,2026-08-17T02:46:00.585Z,2026-08-17_1786934758
2026-08-17,30,74,org.sadhguru.miracleofmind,Miracle of Mind - Sadhguru,4.9,2900000,31000,2026-08-17T02:46:00.585Z,2026-08-17_1786934758
2026-08-17,31,18,in.guardiannewapp,GNC India,3.5,2200000,65000,2026-08-17T02:46:00.585Z,2026-08-17_1786934758
2026-08-17,33,15,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",4.6,6300000,140000,2026-08-17T02:46:00.585Z,2026-08-17_1786934758
2026-08-17,34,-6,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,4.7,9000000,730000,2026-08-17T02:46:00.586Z,2026-08-17_1786934758
2026-08-17,35,7,com.blood.sugar.diary.monitor,Blood Sugar & Diabetes Tracker,2.8,920000,96000,2026-08-17T02:46:00.586Z,2026-08-17_1786934758
2026-08-17,36,52,com.sleep.tracker.health.monitor.cycle,Sleep Tracker - Gentle Alarm,4.3,670000,250000,2026-08-17T02:46:00.586Z,2026-08-17_1786934758
2026-08-17,37,-12,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,4.9,130000000,560000,2026-08-17T02:46:00.586Z,2026-08-17_1786934758
2026-08-17,38,-3,com.muscleblaze,MuscleBlaze,,4200000,120000,2026-08-17T02:46:00.586Z,2026-08-17_1786934758
2026-08-17,39,-3,org.iggymedia.periodtracker,Flo Ovulation & Period Tracker,4.7,200000000,1900000,2026-08-17T02:46:00.587Z,2026-08-17_1786934758
2026-08-17,40,-3,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,4.5,24000000,700000,2026-08-17T02:46:00.587Z,2026-08-17_1786934758
2026-08-17,41,4,com.sec.android.app.shealth,Samsung Health,3.2,2300000000,8400000,2026-08-17T02:46:00.587Z,2026-08-17_1786934758
2026-08-17,42,1,com.iw.walk.step.aos,WalkStep:Tracker & Reward,4.6,2300000,260000,2026-08-17T02:46:00.587Z,2026-08-17_1786934758
2026-08-17,43,3,com.heart.welloop.aos,Welloop–Your Health Companion,4.2,2400000,51000,2026-08-17T02:46:00.588Z,2026-08-17_1786934758
2026-08-17,44,-12,musclemonster.fitness.workout.home.gym.planner,Muscle Monster Workout Planner,4.7,7400000,360000,2026-08-17T02:46:00.588Z,2026-08-17_1786934758
2026-08-17,45,-14,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,4.8,64000000,270000,2026-08-17T02:46:00.588Z,2026-08-17_1786934758
2026-08-17,46,4,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,4.9,210000000,640000,2026-08-17T02:46:00.588Z,2026-08-17_1786934758
2026-08-17,47,-13,esiapp.aaa,ESIC Health Connect,,2600000,88000,2026-08-17T02:46:00.588Z,2026-08-17_1786934758
2026-08-17,48,-7,com.healthkart.healthkart,HealthKart: Fitness for All,4.2,8700000,91000,2026-08-17T02:46:00.588Z,2026-08-17_1786934758
