snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-08-28,1,0,com.traya.prod,Traya: Hair Loss Solutions,4.5,16000000,750000,2026-08-28T13:21:12.715Z,2026-08-28_1787923270
2026-08-28,2,1,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,750000,2026-08-28T13:21:12.718Z,2026-08-28_1787923270
2026-08-28,3,-1,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,1900000,2026-08-28T13:21:12.719Z,2026-08-28_1787923270
2026-08-28,4,1,care.disha,Disha: AI Health Coach,3.7,6000000,720000,2026-08-28T13:21:12.719Z,2026-08-28_1787923270
2026-08-28,5,-1,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,360000000,4000000,2026-08-28T13:21:12.720Z,2026-08-28_1787923270
2026-08-28,6,2,com.coveiot.android.boat,boAt Crest,4,19000000,410000,2026-08-28T13:21:12.720Z,2026-08-28_1787923270
2026-08-28,7,-1,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,330000,2026-08-28T13:21:12.720Z,2026-08-28_1787923270
2026-08-28,8,-1,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2800000,2026-08-28T13:21:12.721Z,2026-08-28_1787923270
2026-08-28,9,1,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,340000,2026-08-28T13:21:12.721Z,2026-08-28_1787923270
2026-08-28,10,-1,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,71000000,1400000,2026-08-28T13:21:12.722Z,2026-08-28_1787923270
2026-08-28,11,1,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,2.6,2200000,1000000,2026-08-28T13:21:12.722Z,2026-08-28_1787923270
2026-08-28,12,2,health.app.blood.sugar.app,Blood Sugar Care App,3.3,1900000,250000,2026-08-28T13:21:12.722Z,2026-08-28_1787923270
2026-08-28,13,3,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,250000,2026-08-28T13:21:12.723Z,2026-08-28_1787923270
2026-08-28,14,-3,com.seekhoai.android,Seekho Health: Weight Loss App,,1200000,260000,2026-08-28T13:21:12.723Z,2026-08-28_1787923270
2026-08-28,15,-2,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,2000000,240000,2026-08-28T13:21:12.723Z,2026-08-28_1787923270
2026-08-28,16,1,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,2000000,220000,2026-08-28T13:21:12.724Z,2026-08-28_1787923270
2026-08-28,17,-2,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1500000,2026-08-28T13:21:12.724Z,2026-08-28_1787923270
2026-08-28,18,0,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.5,1900000,340000,2026-08-28T13:21:12.725Z,2026-08-28_1787923270
2026-08-28,19,2,com.religare.healthinsurance,Care Health - Customer App,3.8,9500000,180000,2026-08-28T13:21:12.725Z,2026-08-28_1787923270
2026-08-28,20,-1,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,4.1,9100000,180000,2026-08-28T13:21:12.725Z,2026-08-28_1787923270
2026-08-28,21,2,com.boAt.wristgear,boAt Wearables,3.2,16000000,210000,2026-08-28T13:21:12.726Z,2026-08-28_1787923270
2026-08-28,23,-3,com.google.android.apps.healthdata,Health Connect,2.7,930000000,14000000,2026-08-28T13:21:12.726Z,2026-08-28_1787923270
2026-08-28,24,-2,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,49000000,1400000,2026-08-28T13:21:12.726Z,2026-08-28_1787923270
