snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-08-27,1,0,com.traya.prod,Traya: Hair Loss Solutions,4.5,16000000,750000,2026-08-27T12:01:05.386Z,2026-08-27_1787832063
2026-08-27,2,1,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,1900000,2026-08-27T12:01:05.387Z,2026-08-27_1787832063
2026-08-27,3,-1,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,770000,2026-08-27T12:01:05.388Z,2026-08-27_1787832063
2026-08-27,4,2,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,360000000,4100000,2026-08-27T12:01:05.389Z,2026-08-27_1787832063
2026-08-27,5,-1,care.disha,Disha: AI Health Coach,3.7,5900000,750000,2026-08-27T12:01:05.389Z,2026-08-27_1787832063
2026-08-27,6,-1,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,330000,2026-08-27T12:01:05.390Z,2026-08-27_1787832063
2026-08-27,7,1,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,3000000,2026-08-27T12:01:05.390Z,2026-08-27_1787832063
2026-08-27,8,-1,com.coveiot.android.boat,boAt Crest,4,19000000,410000,2026-08-27T12:01:05.390Z,2026-08-27_1787832063
2026-08-27,9,0,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,71000000,1400000,2026-08-27T12:01:05.391Z,2026-08-27_1787832063
2026-08-27,10,2,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,370000,2026-08-27T12:01:05.391Z,2026-08-27_1787832063
2026-08-27,11,0,com.seekhoai.android,Seekho Health: Weight Loss App,,1200000,260000,2026-08-27T12:01:05.391Z,2026-08-27_1787832063
2026-08-27,12,1,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,2.6,2200000,1000000,2026-08-27T12:01:05.392Z,2026-08-27_1787832063
2026-08-27,13,1,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,2000000,200000,2026-08-27T12:01:05.392Z,2026-08-27_1787832063
2026-08-27,14,-4,health.app.blood.sugar.app,Blood Sugar Care App,3.3,1900000,210000,2026-08-27T12:01:05.392Z,2026-08-27_1787832063
2026-08-27,15,0,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1500000,2026-08-27T12:01:05.393Z,2026-08-27_1787832063
2026-08-27,16,0,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,250000,2026-08-27T12:01:05.393Z,2026-08-27_1787832063
2026-08-27,17,0,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,2000000,220000,2026-08-27T12:01:05.393Z,2026-08-27_1787832063
2026-08-27,18,2,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.5,1900000,340000,2026-08-27T12:01:05.394Z,2026-08-27_1787832063
2026-08-27,19,0,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,4.2,9000000,160000,2026-08-27T12:01:05.394Z,2026-08-27_1787832063
2026-08-27,20,1,com.google.android.apps.healthdata,Health Connect,2.7,930000000,15000000,2026-08-27T12:01:05.394Z,2026-08-27_1787832063
2026-08-27,21,-3,com.religare.healthinsurance,Care Health - Customer App,3.8,9500000,170000,2026-08-27T12:01:05.395Z,2026-08-27_1787832063
2026-08-27,22,1,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,48000000,1300000,2026-08-27T12:01:05.395Z,2026-08-27_1787832063
2026-08-27,23,-1,com.boAt.wristgear,boAt Wearables,3.2,16000000,210000,2026-08-27T12:01:05.395Z,2026-08-27_1787832063
2026-08-27,25,0,com.maxbupa.healthapp,Niva Bupa Health,4.6,14000000,190000,2026-08-27T12:01:05.395Z,2026-08-27_1787832063
2026-08-27,26,0,com.clue.android,Clue: Period & Cycle Tracker,4.5,70000000,490000,2026-08-27T12:01:05.396Z,2026-08-27_1787832063
2026-08-27,27,0,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,4.5,24000000,690000,2026-08-27T12:01:05.396Z,2026-08-27_1787832063
2026-08-27,28,2,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,4.8,64000000,250000,2026-08-27T12:01:05.396Z,2026-08-27_1787832063
2026-08-27,29,-1,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",4.6,6300000,160000,2026-08-27T12:01:05.397Z,2026-08-27_1787832063
2026-08-27,30,-1,com.muscleblaze,MuscleBlaze,,4300000,130000,2026-08-27T12:01:05.397Z,2026-08-27_1787832063
2026-08-27,31,2,esiapp.aaa,ESIC Health Connect,,2600000,100000,2026-08-27T12:01:05.398Z,2026-08-27_1787832063
2026-08-27,32,2,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,4.7,9300000,730000,2026-08-27T12:01:05.398Z,2026-08-27_1787832063
2026-08-27,33,6,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,140000,2026-08-27T12:01:05.398Z,2026-08-27_1787832063
2026-08-27,34,-3,com.iw.walk.step.aos,WalkStep:Tracker & Reward,4.5,2400000,240000,2026-08-27T12:01:05.405Z,2026-08-27_1787832063
