snapshot_date,package,app_name,max_installs,installs_bucket,score,ratings,version,chart_rank,chart,in_chart,in_watchlist,cluster,scraped_at,run_id
2026-09-25,com.sec.android.app.shealth,Samsung Health,2276883374,"1,000,000,000+",4.0307703,1580145,VARY,50,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:19.565Z,2026-09-25_1790318176
2026-09-25,com.google.android.apps.healthdata,Health Connect,941410666,"500,000,000+",3.8180122,90827,2026.09.03.00.release,30,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:54.859Z,2026-09-25_1790318176
2026-09-25,com.google.android.apps.fitness,Google Fit: Activity Tracking,366814354,"100,000,000+",4.0620804,685560,VARY,6,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:25.199Z,2026-09-25_1790318176
2026-09-25,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,301227061,"100,000,000+",4.8563256,4024782,1.7.8,21,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:43.675Z,2026-09-25_1790318176
2026-09-25,com.fitbit.FitbitMobile,Google Health (Fitbit),294792604,"100,000,000+",4.154181,1313160,VARY,59,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:30.575Z,2026-09-25_1790318176
2026-09-25,com.popularapp.periodcalendar,Period Calendar Period Tracker,224905983,"100,000,000+",4.858053,4890744,VARY,71,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:45.365Z,2026-09-25_1790318176
2026-09-25,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,211881280,"100,000,000+",4.8557973,2848923,1.5.0,46,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:14.588Z,2026-09-25_1790318176
2026-09-25,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,205281092,"100,000,000+",4.749075,5108218,VARY,25,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:48.526Z,2026-09-25_1790318176
2026-09-25,nic.goi.aarogyasetu,AarogyaSetu 2.0,189691141,"100,000,000+",3.9651694,1657636,3.1.6-Gorichen Eastern Himalaya,3,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:21.459Z,2026-09-25_1790318176
2026-09-25,in.sweatco.app,Sweatcoin・Walking Step Counter,160975526,"100,000,000+",4.3882256,3122706,257.1.0,1,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:18.962Z,2026-09-25_1790318176
2026-09-25,com.myfitnesspal.android,MyFitnessPal: Calorie Counter,136413995,"100,000,000+",4.5352926,2916046,VARY,76,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:51.544Z,2026-09-25_1790318176
2026-09-25,com.strava,"Strava: Run, Bike, Walk",133548667,"100,000,000+",4.6540194,1188327,VARY,7,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:26.434Z,2026-09-25_1790318176
2026-09-25,loseweightapp.loseweightappforwomen.womenworkoutathome,Lose Weight App for Women,133194618,"100,000,000+",4.822589,1227235,2.4.4,87,HEALTH_AND_FITNESS,true,true,utility,2026-09-25T06:38:05.124Z,2026-09-25_1790318176
2026-09-25,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,131557138,"100,000,000+",4.887397,2751701,2.4.38,19,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:41.248Z,2026-09-25_1790318176
2026-09-25,pedometer.steptracker.calorieburner.stepcounter,Step Counter - Pedometer,118019866,"100,000,000+",4.845619,1712350,1.6.8,81,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:57.690Z,2026-09-25_1790318176
2026-09-25,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,99706302,"50,000,000+",4.831914,775815,1.1.17,57,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:28.078Z,2026-09-25_1790318176
2026-09-25,com.runtastic.android,adidas Running: Run tracker,97314444,"50,000,000+",4.5578895,1735212,VARY,95,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:38:14.969Z,2026-09-25_1790318176
2026-09-25,com.tayu.tau.pedometer,Pedometer - Step Counter,88980519,"50,000,000+",4.794363,1045232,5.61,44,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:12.148Z,2026-09-25_1790318176
2026-09-25,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),81392233,"50,000,000+",4.447511,1626093,3.59.1i,72,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:46.637Z,2026-09-25_1790318176
2026-09-25,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,72313971,"50,000,000+",4.82253,812740,1.5.8,8,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:27.686Z,2026-09-25_1790318176
2026-09-25,com.clue.android,Clue: Period & Cycle Tracker,70047390,"50,000,000+",4.4389606,1497408,270.0,29,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:53.648Z,2026-09-25_1790318176
2026-09-25,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,64622269,"50,000,000+",4.821011,952916,2.5.4,43,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:37:10.904Z,2026-09-25_1790318176
2026-09-25,com.yazio.android,Yazio: AI Calorie Tracker,58060007,"50,000,000+",4.3621683,864005,26.38.0,,,false,true,ai-tracker,2026-09-25T06:38:39.493Z,2026-09-25_1790318176
2026-09-25,bodyfast.zero.fastingtracker.weightloss,Fasting - Intermittent Fasting,56819883,"50,000,000+",4.8333335,978014,2.5.5,,,false,true,ai-tracker,2026-09-25T06:38:37.008Z,2026-09-25_1790318176
2026-09-25,com.noisefit,NoiseFit: Health & Fitness,56481768,"50,000,000+",4.400174,2515941,5.4.0,4,HEALTH_AND_FITNESS,true,false,,2026-09-25T06:36:22.667Z,2026-09-25_1790318176
