snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-09-03,1,0,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,790000,2026-09-03T06:29:06.209Z,2026-09-03_1788416944
2026-09-03,2,0,com.traya.prod,Traya: Hair Loss Solutions,4.5,16000000,720000,2026-09-03T06:29:06.210Z,2026-09-03_1788416944
2026-09-03,3,0,health.app.blood.sugar.app,Blood Sugar Care App,3.3,2000000,320000,2026-09-03T06:29:06.211Z,2026-09-03_1788416944
2026-09-03,4,0,com.coveiot.android.boat,boAt Crest,4,19000000,440000,2026-09-03T06:29:06.211Z,2026-09-03_1788416944
2026-09-03,5,0,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,1900000,2026-09-03T06:29:06.212Z,2026-09-03_1788416944
2026-09-03,6,0,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2800000,2026-09-03T06:29:06.212Z,2026-09-03_1788416944
2026-09-03,7,0,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,370000000,4100000,2026-09-03T06:29:06.213Z,2026-09-03_1788416944
2026-09-03,8,0,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,380000,2026-09-03T06:29:06.213Z,2026-09-03_1788416944
2026-09-03,9,0,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,360000,2026-09-03T06:29:06.213Z,2026-09-03_1788416944
2026-09-03,10,0,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,2.9,2400000,1000000,2026-09-03T06:29:06.213Z,2026-09-03_1788416944
2026-09-03,11,0,care.disha,Disha: AI Health Coach,3.7,6000000,680000,2026-09-03T06:29:06.214Z,2026-09-03_1788416944
2026-09-03,12,0,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,72000000,1500000,2026-09-03T06:29:06.214Z,2026-09-03_1788416944
2026-09-03,13,0,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,2100000,240000,2026-09-03T06:29:06.214Z,2026-09-03_1788416944
2026-09-03,14,0,com.seekhoai.android,Seekho Health: Weight Loss App,,1200000,280000,2026-09-03T06:29:06.215Z,2026-09-03_1788416944
2026-09-03,15,0,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,260000,2026-09-03T06:29:06.216Z,2026-09-03_1788416944
2026-09-03,16,0,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.5,1900000,320000,2026-09-03T06:29:06.216Z,2026-09-03_1788416944
2026-09-03,17,0,com.boAt.wristgear,boAt Wearables,3.2,16000000,210000,2026-09-03T06:29:06.216Z,2026-09-03_1788416944
2026-09-03,18,0,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1600000,2026-09-03T06:29:06.217Z,2026-09-03_1788416944
2026-09-03,19,0,com.religare.healthinsurance,Care Health - Customer App,3.8,9500000,200000,2026-09-03T06:29:06.217Z,2026-09-03_1788416944
2026-09-03,20,0,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,2000000,230000,2026-09-03T06:29:06.218Z,2026-09-03_1788416944
2026-09-03,21,0,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,4.2,9100000,230000,2026-09-03T06:29:06.218Z,2026-09-03_1788416944
2026-09-03,23,0,com.clue.android,Clue: Period & Cycle Tracker,4.5,70000000,520000,2026-09-03T06:29:06.218Z,2026-09-03_1788416944
2026-09-03,24,0,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,49000000,1300000,2026-09-03T06:29:06.218Z,2026-09-03_1788416944
2026-09-03,25,0,com.google.android.apps.healthdata,Health Connect,2.7,930000000,15000000,2026-09-03T06:29:06.219Z,2026-09-03_1788416944
2026-09-03,26,0,com.maxbupa.healthapp,Niva Bupa Health,4.5,14000000,190000,2026-09-03T06:29:06.219Z,2026-09-03_1788416944
2026-09-03,27,0,com.iw.walk.step.aos,WalkStep:Tracker & Reward,4.5,2500000,260000,2026-09-03T06:29:06.219Z,2026-09-03_1788416944
2026-09-03,28,0,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,4.5,24000000,690000,2026-09-03T06:29:06.219Z,2026-09-03_1788416944
2026-09-03,29,0,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",4.6,6300000,150000,2026-09-03T06:29:06.219Z,2026-09-03_1788416944
2026-09-03,30,0,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,4.7,9400000,620000,2026-09-03T06:29:06.220Z,2026-09-03_1788416944
2026-09-03,31,0,com.muscleblaze,MuscleBlaze,,4300000,130000,2026-09-03T06:29:06.220Z,2026-09-03_1788416944
2026-09-03,32,0,com.wyh.happyyou,HappyYou by Kotak Life,,1000000,74000,2026-09-03T06:29:06.220Z,2026-09-03_1788416944
2026-09-03,33,0,in.guardiannewapp,GNC India,3.5,2200000,93000,2026-09-03T06:29:06.220Z,2026-09-03_1788416944
2026-09-03,34,0,org.iggymedia.periodtracker,Flo Ovulation & Period Tracker,4.7,200000000,2200000,2026-09-03T06:29:06.221Z,2026-09-03_1788416944
2026-09-03,35,0,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,130000,2026-09-03T06:29:06.221Z,2026-09-03_1788416944
2026-09-03,36,0,com.tayu.tau.pedometer,Pedometer - Step Counter,4.8,89000000,630000,2026-09-03T06:29:06.221Z,2026-09-03_1788416944
2026-09-03,37,0,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,4.8,64000000,260000,2026-09-03T06:29:06.229Z,2026-09-03_1788416944
2026-09-03,38,0,com.mhl,Metropolis Healthcare,,390000,62000,2026-09-03T06:29:06.229Z,2026-09-03_1788416944
2026-09-03,39,0,com.sec.android.app.shealth,Samsung Health,3.2,2300000000,9200000,2026-09-03T06:29:06.229Z,2026-09-03_1788416944
2026-09-03,40,0,life.growly.herfit,Workout at Home App: Fitness,4.3,660000,660000,2026-09-03T06:29:06.230Z,2026-09-03_1788416944
2026-09-03,41,0,com.healthkart.healthkart,HealthKart: Fitness for All,4.2,8700000,97000,2026-09-03T06:29:06.230Z,2026-09-03_1788416944
2026-09-03,42,0,com.plixlifereactnative,Plixlife,,3100000,89000,2026-09-03T06:29:06.230Z,2026-09-03_1788416944
2026-09-03,43,0,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),4.4,81000000,1400000,2026-09-03T06:29:06.230Z,2026-09-03_1788416944
