snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-09-20,1,1,in.sweatco.app,Sweatcoin・Walking Step Counter,4.5,160000000,1600000,2026-09-20T07:01:16.016Z,2026-09-20_1789887674
2026-09-20,2,-1,com.traya.prod,Traya: Hair Loss Solutions,4.5,16000000,610000,2026-09-20T07:01:16.018Z,2026-09-20_1789887674
2026-09-20,3,0,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,690000,2026-09-20T07:01:16.018Z,2026-09-20_1789887674
2026-09-20,4,3,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,480000,2026-09-20T07:01:16.019Z,2026-09-20_1789887674
2026-09-20,5,0,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1400000,2026-09-20T07:01:16.020Z,2026-09-20_1789887674
2026-09-20,6,-2,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,370000000,3500000,2026-09-20T07:01:16.020Z,2026-09-20_1789887674
2026-09-20,7,-1,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.6,2300000,460000,2026-09-20T07:01:16.021Z,2026-09-20_1789887674
2026-09-20,8,0,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2300000,2026-09-20T07:01:16.021Z,2026-09-20_1789887674
2026-09-20,9,1,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,72000000,1500000,2026-09-20T07:01:16.021Z,2026-09-20_1789887674
2026-09-20,10,-1,com.coveiot.android.boat,boAt Crest,4,19000000,390000,2026-09-20T07:01:16.022Z,2026-09-20_1789887674
2026-09-20,11,0,fr.cnamts.it.activity,Compte ameli,4,29000000,420000,2026-09-20T07:01:16.022Z,2026-09-20_1789887674
2026-09-20,12,0,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,240000,2026-09-20T07:01:16.022Z,2026-09-20_1789887674
2026-09-20,13,1,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,320000,2026-09-20T07:01:16.022Z,2026-09-20_1789887674
2026-09-20,14,1,org.iggymedia.periodtracker,Flo Ovulation & Period Tracker,4.7,210000000,1700000,2026-09-20T07:01:16.023Z,2026-09-20_1789887674
2026-09-20,15,3,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,2200000,250000,2026-09-20T07:01:16.023Z,2026-09-20_1789887674
2026-09-20,16,1,com.seekhoai.android,Seekho Health: Weight Loss App,,1300000,210000,2026-09-20T07:01:16.023Z,2026-09-20_1789887674
2026-09-20,17,-4,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,49000000,790000,2026-09-20T07:01:16.023Z,2026-09-20_1789887674
2026-09-20,18,1,care.disha,Disha: AI Health Coach,4,6200000,310000,2026-09-20T07:01:16.024Z,2026-09-20_1789887674
2026-09-20,19,-3,com.google.android.apps.healthdata,Health Connect,2.7,940000000,15000000,2026-09-20T07:01:16.024Z,2026-09-20_1789887674
2026-09-20,20,1,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,2100000,190000,2026-09-20T07:01:16.024Z,2026-09-20_1789887674
2026-09-20,21,-1,menloseweight.loseweightappformen.weightlossformen,Lose Weight App for Men,4.9,130000000,350000,2026-09-20T07:01:16.024Z,2026-09-20_1789887674
2026-09-20,22,1,com.maxbupa.healthapp,Niva Bupa Health,4.6,14000000,170000,2026-09-20T07:01:16.024Z,2026-09-20_1789887674
2026-09-20,23,1,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,4.4,9400000,390000,2026-09-20T07:01:16.025Z,2026-09-20_1789887674
2026-09-20,24,2,com.clue.android,Clue: Period & Cycle Tracker,4.5,70000000,490000,2026-09-20T07:01:16.025Z,2026-09-20_1789887674
2026-09-20,25,-3,com.sleep.tracker.health.monitor.cycle,Sleep Tracker - Gentle Alarm,3.8,940000,240000,2026-09-20T07:01:16.032Z,2026-09-20_1789887674
2026-09-20,27,0,com.boAt.wristgear,boAt Wearables,3.2,16000000,180000,2026-09-20T07:01:16.032Z,2026-09-20_1789887674
2026-09-20,28,25,com.night.sleeptracker.health.monitor,Sleep Sounds - Smart Alarm,2.9,3800000,230000,2026-09-20T07:01:16.032Z,2026-09-20_1789887674
2026-09-20,29,-1,homeworkout.fitness.app,Workout Planner Gym Log・Fit AI,4.7,7900000,220000,2026-09-20T07:01:16.033Z,2026-09-20_1789887674
2026-09-20,30,1,com.religare.healthinsurance,Care Health - Customer App,3.8,9600000,180000,2026-09-20T07:01:16.033Z,2026-09-20_1789887674
2026-09-20,31,-1,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,110000,2026-09-20T07:01:16.033Z,2026-09-20_1789887674
2026-09-20,32,4,com.wyh.happyyou,HappyYou by Kotak Life,,1100000,91000,2026-09-20T07:01:16.033Z,2026-09-20_1789887674
2026-09-20,33,-4,com.muscleblaze,MuscleBlaze,,4400000,120000,2026-09-20T07:01:16.033Z,2026-09-20_1789887674
2026-09-20,34,0,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,4.8,65000000,230000,2026-09-20T07:01:16.034Z,2026-09-20_1789887674
2026-09-20,35,0,steptracker.healthandfitness.walkingtracker.pedometer,Step Tracker - Pedometer,4.8,57000000,290000,2026-09-20T07:01:16.034Z,2026-09-20_1789887674
2026-09-20,36,-3,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",4.6,6400000,120000,2026-09-20T07:01:16.034Z,2026-09-20_1789887674
2026-09-20,37,0,homeworkoutapp.homeworkout.fitness.workout.loseweight,Home Workout App: Fitness,4.8,9700000,260000,2026-09-20T07:01:16.034Z,2026-09-20_1789887674
2026-09-20,38,0,com.iw.walk.step.aos,WalkStep:Tracker & Reward,4.2,2600000,230000,2026-09-20T07:01:16.034Z,2026-09-20_1789887674
2026-09-20,39,0,esiapp.aaa,ESIC Health Connect,,2700000,91000,2026-09-20T07:01:16.034Z,2026-09-20_1789887674
2026-09-20,40,0,com.tayu.tau.pedometer,Pedometer - Step Counter,4.8,89000000,570000,2026-09-20T07:01:16.035Z,2026-09-20_1789887674
2026-09-20,41,7,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,4.7,9700000,500000,2026-09-20T07:01:16.035Z,2026-09-20_1789887674
2026-09-20,42,-1,com.mhl,Metropolis Healthcare,,430000,75000,2026-09-20T07:01:16.035Z,2026-09-20_1789887674
2026-09-20,43,0,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,4.9,210000000,530000,2026-09-20T07:01:16.036Z,2026-09-20_1789887674
2026-09-20,44,3,com.plixlifereactnative,Plixlife,,3200000,80000,2026-09-20T07:01:16.036Z,2026-09-20_1789887674
2026-09-20,45,-3,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,4.5,25000000,610000,2026-09-20T07:01:16.036Z,2026-09-20_1789887674
2026-09-20,46,3,com.blood.sugar.diary.monitor,Blood Sugar & Diabetes Tracker,2.7,1100000,120000,2026-09-20T07:01:16.036Z,2026-09-20_1789887674
2026-09-20,47,-3,com.healthkart.healthkart,HealthKart: Fitness for All,4.2,8800000,82000,2026-09-20T07:01:16.036Z,2026-09-20_1789887674
2026-09-20,48,-16,com.finch.finch,Finch: Self-Care Pet,4.9,16000000,400000,2026-09-20T07:01:16.036Z,2026-09-20_1789887674
2026-09-20,49,-3,com.sec.android.app.shealth,Samsung Health,3.1,2300000000,7600000,2026-09-20T07:01:16.037Z,2026-09-20_1789887674
2026-09-20,50,10,ai.starvia.lazyworkout,Yolo Fitness: Lazy Workout,,21000,21000,2026-09-20T07:01:16.037Z,2026-09-20_1789887674
2026-09-20,51,0,com.adityabirlahealth.insurance,Activ Health,4,3700000,79000,2026-09-20T07:01:16.037Z,2026-09-20_1789887674
2026-09-20,52,-7,in.mediassist.malite,MAven - Borderless Benefits,,1900000,68000,2026-09-20T07:01:16.037Z,2026-09-20_1789887674
2026-09-20,53,-1,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,4.9,100000000,520000,2026-09-20T07:01:16.037Z,2026-09-20_1789887674
2026-09-20,54,3,com.bp.blood.sugar.pressure.tracker.app,Blood Sugar & Pressure Tracker,4.5,430000,380000,2026-09-20T07:01:16.037Z,2026-09-20_1789887674
2026-09-20,55,3,com.powerwalk.daily.steptracker,Power Walk– Daily Step Tracker,,2600,1700,2026-09-20T07:01:16.038Z,2026-09-20_1789887674
2026-09-20,56,-6,com.fitbit.FitbitMobile,Google Health (Fitbit),3.6,290000000,8900000,2026-09-20T07:01:16.038Z,2026-09-20_1789887674
2026-09-20,57,2,omegacentauri.mobi.simplestopwatch,Giant Stopwatch,4.1,7300000,100000,2026-09-20T07:01:16.038Z,2026-09-20_1789887674
2026-09-20,58,-2,com.stepsappgmbh.stepsapp,StepsApp – Step Counter,4.7,17000000,290000,2026-09-20T07:01:16.038Z,2026-09-20_1789887674
2026-09-20,59,-4,ai.fractal.vaidya,Vaidya AI,,170000,46000,2026-09-20T07:01:16.038Z,2026-09-20_1789887674
2026-09-20,60,5,musclemonster.fitness.workout.home.gym.planner,Muscle Monster Workout Planner,4.6,7600000,170000,2026-09-20T07:01:16.038Z,2026-09-20_1789887674
2026-09-20,61,1,com.xiaomi.wearable,Mi Fitness (Xiaomi Wear),4.4,81000000,1200000,2026-09-20T07:01:16.039Z,2026-09-20_1789887674
2026-09-20,62,-1,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log,4.8,14000000,170000,2026-09-20T07:01:16.039Z,2026-09-20_1789887674
2026-09-20,63,-9,breathefree.lung.health.asthma.breathing,Breathefree: Lung Health App,,2400000,57000,2026-09-20T07:01:16.039Z,2026-09-20_1789887674
2026-09-20,64,-1,com.cardiolens.pulse.camera,CardioLens - Heart Rate,4.5,1300000,200000,2026-09-20T07:01:16.039Z,2026-09-20_1789887674
2026-09-20,65,1,jawline.exercises.slim.face.yoga,Jawline Exercises - Face Yoga,4.8,28000000,300000,2026-09-20T07:01:16.039Z,2026-09-20_1789887674
2026-09-20,66,23,com.Tropic.tai_chi_workout,Tai Chi Walking & Chair Yoga,4.4,1100000,93000,2026-09-20T07:01:16.039Z,2026-09-20_1789887674
2026-09-20,67,7,com.jk.walk.run.aos,WalkRun: Walking Tracker,4.5,1200000,110000,2026-09-20T07:01:16.040Z,2026-09-20_1789887674
2026-09-20,68,3,com.fitness22.running,Running Distance Tracker +,4.5,10000000,70000,2026-09-20T07:01:16.040Z,2026-09-20_1789887674
2026-09-20,69,-2,in.habuild,Habuild: Daily Yoga and Habits,4.8,570000,51000,2026-09-20T07:01:16.040Z,2026-09-20_1789887674
