snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-09-02,1,0,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,790000,2026-09-02T06:25:39.801Z,2026-09-02_1788330338
2026-09-02,2,0,com.traya.prod,Traya: Hair Loss Solutions,4.5,16000000,720000,2026-09-02T06:25:39.802Z,2026-09-02_1788330338
2026-09-02,3,4,health.app.blood.sugar.app,Blood Sugar Care App,3.3,2000000,320000,2026-09-02T06:25:39.802Z,2026-09-02_1788330338
2026-09-02,4,-1,com.coveiot.android.boat,boAt Crest,4,19000000,440000,2026-09-02T06:25:39.803Z,2026-09-02_1788330338
2026-09-02,5,-1,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,1900000,2026-09-02T06:25:39.803Z,2026-09-02_1788330338
2026-09-02,6,-1,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2800000,2026-09-02T06:25:39.804Z,2026-09-02_1788330338
2026-09-02,7,-1,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,360000000,4100000,2026-09-02T06:25:39.804Z,2026-09-02_1788330338
2026-09-02,8,1,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,350000,2026-09-02T06:25:39.804Z,2026-09-02_1788330338
2026-09-02,9,-1,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,360000,2026-09-02T06:25:39.805Z,2026-09-02_1788330338
2026-09-02,10,3,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,2.9,2400000,1000000,2026-09-02T06:25:39.805Z,2026-09-02_1788330338
2026-09-02,11,-1,care.disha,Disha: AI Health Coach,3.7,6000000,680000,2026-09-02T06:25:39.805Z,2026-09-02_1788330338
2026-09-02,12,-1,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,71000000,1500000,2026-09-02T06:25:39.806Z,2026-09-02_1788330338
2026-09-02,13,-1,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,2100000,240000,2026-09-02T06:25:39.806Z,2026-09-02_1788330338
2026-09-02,14,4,com.seekhoai.android,Seekho Health: Weight Loss App,,1200000,280000,2026-09-02T06:25:39.807Z,2026-09-02_1788330338
2026-09-02,15,-1,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,270000,2026-09-02T06:25:39.807Z,2026-09-02_1788330338
2026-09-02,16,4,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.5,1900000,320000,2026-09-02T06:25:39.808Z,2026-09-02_1788330338
2026-09-02,17,-2,com.boAt.wristgear,boAt Wearables,3.2,16000000,210000,2026-09-02T06:25:39.808Z,2026-09-02_1788330338
2026-09-02,18,-2,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1600000,2026-09-02T06:25:39.809Z,2026-09-02_1788330338
2026-09-02,19,8,com.religare.healthinsurance,Care Health - Customer App,3.8,9500000,200000,2026-09-02T06:25:39.809Z,2026-09-02_1788330338
2026-09-02,20,-3,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,2000000,230000,2026-09-02T06:25:39.810Z,2026-09-02_1788330338
2026-09-02,21,-2,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,4.2,9100000,230000,2026-09-02T06:25:39.810Z,2026-09-02_1788330338
2026-09-02,23,0,com.clue.android,Clue: Period & Cycle Tracker,4.5,70000000,530000,2026-09-02T06:25:39.811Z,2026-09-02_1788330338
2026-09-02,24,-3,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,49000000,1300000,2026-09-02T06:25:39.812Z,2026-09-02_1788330338
2026-09-02,25,-1,com.google.android.apps.healthdata,Health Connect,2.7,930000000,15000000,2026-09-02T06:25:39.812Z,2026-09-02_1788330338
2026-09-02,26,-1,com.maxbupa.healthapp,Niva Bupa Health,4.5,14000000,200000,2026-09-02T06:25:39.812Z,2026-09-02_1788330338
2026-09-02,27,7,com.iw.walk.step.aos,WalkStep:Tracker & Reward,4.5,2500000,260000,2026-09-02T06:25:39.813Z,2026-09-02_1788330338
