snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-08-25,1,0,in.sweatco.app,Sweatcoin・Walking Step Counter,4.4,160000000,1800000,2026-08-25T02:44:22.855Z,2026-08-25_1787625861
2026-08-25,2,0,com.traya.prod,Traya: Hair Loss Solutions,4.5,16000000,710000,2026-08-25T02:44:22.856Z,2026-08-25_1787625861
2026-08-25,3,0,care.disha,Disha: AI Health Coach,3.7,5900000,800000,2026-08-25T02:44:22.856Z,2026-08-25_1787625861
2026-08-25,4,0,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,770000,2026-08-25T02:44:22.857Z,2026-08-25_1787625861
2026-08-25,5,0,health.app.blood.sugar.app,Blood Sugar Care App,3.3,1900000,190000,2026-08-25T02:44:22.858Z,2026-08-25_1787625861
2026-08-25,6,1,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1500000,2026-08-25T02:44:22.858Z,2026-08-25_1787625861
2026-08-25,7,-1,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,250000,2026-08-25T02:44:22.858Z,2026-08-25_1787625861
2026-08-25,8,0,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,360000000,3900000,2026-08-25T02:44:22.859Z,2026-08-25_1787625861
2026-08-25,9,0,com.bp.blood.sugar.bloodtracker.app,Blood Sugar Care - BP Monitor,2.7,2200000,1000000,2026-08-25T02:44:22.859Z,2026-08-25_1787625861
2026-08-25,10,1,com.coveiot.android.boat,boAt Crest,4,18000000,420000,2026-08-25T02:44:22.859Z,2026-08-25_1787625861
2026-08-25,11,-1,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,71000000,1300000,2026-08-25T02:44:22.859Z,2026-08-25_1787625861
2026-08-25,12,0,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2700000,2026-08-25T02:44:22.860Z,2026-08-25_1787625861
2026-08-25,13,2,com.seekhoai.android,Seekho Health: Weight Loss App,,1100000,250000,2026-08-25T02:44:22.860Z,2026-08-25_1787625861
2026-08-25,14,-1,com.mosaicwellness.ourlittlejoys,Little Joys: Kids' Health App,,2000000,200000,2026-08-25T02:44:22.860Z,2026-08-25_1787625861
2026-08-25,15,-1,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,340000,2026-08-25T02:44:22.861Z,2026-08-25_1787625861
2026-08-25,16,0,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,240000,2026-08-25T02:44:22.861Z,2026-08-25_1787625861
2026-08-25,17,1,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.5,1900000,330000,2026-08-25T02:44:22.861Z,2026-08-25_1787625861
2026-08-25,18,-1,com.religare.healthinsurance,Care Health - Customer App,3.8,9500000,170000,2026-08-25T02:44:22.862Z,2026-08-25_1787625861
2026-08-25,19,2,com.wegrow.we_grow,SuperLiving: Weight Loss Coach,,2000000,260000,2026-08-25T02:44:22.862Z,2026-08-25_1787625861
2026-08-25,20,0,com.asianmobile.gymworkout,Gym Workout Tracker & Fitness,4.2,9000000,160000,2026-08-25T02:44:22.863Z,2026-08-25_1787625861
2026-08-25,21,-2,com.maxbupa.healthapp,Niva Bupa Health,4.6,14000000,180000,2026-08-25T02:44:22.863Z,2026-08-25_1787625861
2026-08-25,22,1,com.google.android.apps.healthdata,Health Connect,2.7,930000000,14000000,2026-08-25T02:44:22.863Z,2026-08-25_1787625861
2026-08-25,23,-1,weightloss.weightlossforwomen.workoutforwomen.womenworkout,Weight Loss for Women: Workout,4.8,48000000,1400000,2026-08-25T02:44:22.863Z,2026-08-25_1787625861
2026-08-25,24,0,com.boAt.wristgear,boAt Wearables,3.2,16000000,210000,2026-08-25T02:44:22.864Z,2026-08-25_1787625861
2026-08-25,25,0,com.muscleblaze,MuscleBlaze,,4300000,120000,2026-08-25T02:44:22.864Z,2026-08-25_1787625861
2026-08-25,27,0,bloodsugar.bloodsugarapp.diabetes.diabetesapp,Blood Sugar - Diabetes App,4.5,24000000,650000,2026-08-25T02:44:22.864Z,2026-08-25_1787625861
2026-08-25,28,3,life.growly.herfit,Workout at Home App: Fitness,4,180000,170000,2026-08-25T02:44:22.864Z,2026-08-25_1787625861
2026-08-25,29,0,com.clue.android,Clue: Period & Cycle Tracker,4.5,70000000,470000,2026-08-25T02:44:22.865Z,2026-08-25_1787625861
2026-08-25,30,-2,bp.bloodapp.surga.bloodtracker.app,Blood Sugar Care: BP Monitor,,25000000,450000,2026-08-25T02:44:22.865Z,2026-08-25_1787625861
2026-08-25,31,-1,esiapp.aaa,ESIC Health Connect,,2600000,98000,2026-08-25T02:44:22.873Z,2026-08-25_1787625861
2026-08-25,32,0,com.mosaicwellness.manmatters,"Man Matters: Hair, Beard, Skin",4.6,6300000,150000,2026-08-25T02:44:22.873Z,2026-08-25_1787625861
2026-08-25,33,4,com.aihealthtracker.bpblood,AI Health Tracker: BP & Blood,4.8,220000,190000,2026-08-25T02:44:22.873Z,2026-08-25_1787625861
2026-08-25,34,-1,com.cardiolens.pulse.camera,CardioLens - Heart Rate,4.4,1100000,320000,2026-08-25T02:44:22.873Z,2026-08-25_1787625861
2026-08-25,35,0,stepcounter.steptracker.pedometer.calorie,Pedometer App - Step Counter,4.7,9200000,750000,2026-08-25T02:44:22.874Z,2026-08-25_1787625861
2026-08-25,36,0,com.iw.walk.step.aos,WalkStep:Tracker & Reward,4.6,2400000,240000,2026-08-25T02:44:22.874Z,2026-08-25_1787625861
2026-08-25,37,-3,com.junoapp,My Juno Health: AI Doctor Care,4.4,60000,10000,2026-08-25T02:44:22.874Z,2026-08-25_1787625861
2026-08-25,38,0,com.sec.android.app.shealth,Samsung Health,3.2,2300000000,8700000,2026-08-25T02:44:22.874Z,2026-08-25_1787625861
2026-08-25,39,0,pedometer.stepcounter.calorieburner.pedometerforwalking,Pedometer - Step Counter,4.8,64000000,270000,2026-08-25T02:44:22.874Z,2026-08-25_1787625861
2026-08-25,40,0,org.iggymedia.periodtracker,Flo Ovulation & Period Tracker,4.7,200000000,1900000,2026-08-25T02:44:22.875Z,2026-08-25_1787625861
2026-08-25,41,2,com.tayu.tau.pedometer,Pedometer - Step Counter,4.8,88000000,610000,2026-08-25T02:44:22.875Z,2026-08-25_1787625861
2026-08-25,42,2,sixpack.sixpackabs.absworkout,Six Pack in 30 Days,4.9,210000000,640000,2026-08-25T02:44:22.875Z,2026-08-25_1787625861
2026-08-25,43,-2,com.adityabirlahealth.insurance,Activ Health,4,3600000,89000,2026-08-25T02:44:22.875Z,2026-08-25_1787625861
2026-08-25,44,-2,com.sleep.tracker.health.monitor.cycle,Sleep Tracker - Gentle Alarm,4.1,740000,190000,2026-08-25T02:44:22.875Z,2026-08-25_1787625861
2026-08-25,45,0,com.wyh.happyyou,HappyYou by Kotak Life,,970000,59000,2026-08-25T02:44:22.876Z,2026-08-25_1787625861
2026-08-25,46,0,com.healthkart.healthkart,HealthKart: Fitness for All,4.2,8700000,91000,2026-08-25T02:44:22.876Z,2026-08-25_1787625861
2026-08-25,47,2,com.plixlifereactnative,Plixlife,,3100000,110000,2026-08-25T02:44:22.876Z,2026-08-25_1787625861
2026-08-25,48,-1,fit.cure.android,cult.fit Gym Workout & Fitness,4.5,17000000,140000,2026-08-25T02:44:22.876Z,2026-08-25_1787625861
2026-08-25,49,-1,com.heart.myheart.aos,MyHeart-Data for Healthier You,4.4,2100000,59000,2026-08-25T02:44:22.876Z,2026-08-25_1787625861
2026-08-25,50,0,increaseheightworkout.heightincreaseexercise.tallerexercise,Height Increase Workout,4.9,99000000,660000,2026-08-25T02:44:22.877Z,2026-08-25_1787625861
