snapshot_date,rank,rank_change,package,app_name,rating,lifetime_installs_rounded,recent_30d_installs_rounded,scraped_at,run_id
2026-09-21,1,0,in.sweatco.app,Sweatcoin・Walking Step Counter,4.5,160000000,1500000,2026-09-21T07:10:40.951Z,2026-09-21_1789974639
2026-09-21,2,0,com.traya.prod,Traya: Hair Loss Solutions,4.5,16000000,610000,2026-09-21T07:10:40.952Z,2026-09-21_1789974639
2026-09-21,3,0,com.noisefit,NoiseFit: Health & Fitness,4.5,56000000,690000,2026-09-21T07:10:40.953Z,2026-09-21_1789974639
2026-09-21,4,0,nic.goi.aarogyasetu,AarogyaSetu 2.0,3.3,190000000,450000,2026-09-21T07:10:40.953Z,2026-09-21_1789974639
2026-09-21,5,0,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,4.9,300000000,1400000,2026-09-21T07:10:40.954Z,2026-09-21_1789974639
2026-09-21,6,0,com.google.android.apps.fitness,Google Fit: Activity Tracking,3.4,370000000,3400000,2026-09-21T07:10:40.954Z,2026-09-21_1789974639
2026-09-21,7,0,com.health.care.sleep.sound.pulse.heartbeat,Health Care - Sound,4.6,2300000,440000,2026-09-21T07:10:40.954Z,2026-09-21_1789974639
2026-09-21,8,0,com.strava,"Strava: Run, Bike, Walk",4.6,130000000,2300000,2026-09-21T07:10:40.954Z,2026-09-21_1789974639
2026-09-21,9,0,stepcounter.pedometer.stepstracker,Step Counter - Pedometer,4.8,72000000,1400000,2026-09-21T07:10:40.955Z,2026-09-21_1789974639
2026-09-21,10,1,fr.cnamts.it.activity,Compte ameli,3.9,29000000,370000,2026-09-21T07:10:40.955Z,2026-09-21_1789974639
2026-09-21,11,-1,com.coveiot.android.boat,boAt Crest,4,19000000,390000,2026-09-21T07:10:40.955Z,2026-09-21_1789974639
2026-09-21,12,0,icici.lombard.ghi,IL TakeCare Insurance App,3.6,19000000,220000,2026-09-21T07:10:40.956Z,2026-09-21_1789974639
2026-09-21,13,0,com.titan.fastrack.reflex,Fastrack Smart World,3.8,15000000,320000,2026-09-21T07:10:40.956Z,2026-09-21_1789974639
